name,Date,AirTemp,CloudOpacity,Dni,Ghi,Ptot_HEI_PV,Ptot_RIZOMM_PV,Quality
Meteorological_Actuals_Data,2025-06-01T00:10:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-01T00:20:00,,,,,1,9,0
Meteorological_Actuals_Data,2025-06-01T00:30:00,,,,,3,9,0
Meteorological_Actuals_Data,2025-06-01T00:40:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-01T00:50:00,,,,,1,13,0
Meteorological_Actuals_Data,2025-06-01T01:00:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-01T01:10:00,,,,,1,13,0
Meteorological_Actuals_Data,2025-06-01T01:20:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-01T01:30:00,,,,,1,12,0
Meteorological_Actuals_Data,2025-06-01T01:40:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-01T01:50:00,,,,,3,11,0
Meteorological_Actuals_Data,2025-06-01T02:00:00,,,,,2,11,0
Meteorological_Actuals_Data,2025-06-01T02:10:00,,,,,1,13,0
Meteorological_Actuals_Data,2025-06-01T02:20:00,,,,,1,12,0
Meteorological_Actuals_Data,2025-06-01T02:30:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-01T02:40:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-01T02:50:00,,,,,15,24,0
Meteorological_Actuals_Data,2025-06-01T03:00:00,,,,,16,35,0
Meteorological_Actuals_Data,2025-06-01T03:10:00,,,,,16,55,0
Meteorological_Actuals_Data,2025-06-01T03:20:00,,,,,16,61,0
Meteorological_Actuals_Data,2025-06-01T03:30:00,,,,,16,62,0
Meteorological_Actuals_Data,2025-06-01T03:40:00,,,,,16,64,0
Meteorological_Actuals_Data,2025-06-01T03:50:00,,,,,16,62,0
Meteorological_Actuals_Data,2025-06-01T04:00:00,,,,,16,14,0
Meteorological_Actuals_Data,2025-06-01T04:10:00,,,,,16,90,0
Meteorological_Actuals_Data,2025-06-01T04:20:00,,,,,25,595,0
Meteorological_Actuals_Data,2025-06-01T04:30:00,,,,,138,1647,0
Meteorological_Actuals_Data,2025-06-01T04:40:00,,,,,243,2494,0
Meteorological_Actuals_Data,2025-06-01T04:50:00,,,,,79,1219,0
Meteorological_Actuals_Data,2025-06-01T05:00:00,,,,,182,2102,0
Meteorological_Actuals_Data,2025-06-01T05:10:00,,,,,180,2222,0
Meteorological_Actuals_Data,2025-06-01T05:20:00,,,,,383,3544,0
Meteorological_Actuals_Data,2025-06-01T05:30:00,,,,,718,5106,0
Meteorological_Actuals_Data,2025-06-01T05:40:00,,,,,940,6441,0
Meteorological_Actuals_Data,2025-06-01T05:50:00,,,,,1019,7000,0
Meteorological_Actuals_Data,2025-06-01T06:00:00,,,,,860,5925,0
Meteorological_Actuals_Data,2025-06-01T06:10:00,,,,,825,5802,0
Meteorological_Actuals_Data,2025-06-01T06:20:00,,,,,1325,9568,0
Meteorological_Actuals_Data,2025-06-01T06:30:00,,,,,1595,12661,0
Meteorological_Actuals_Data,2025-06-01T06:40:00,,,,,1796,14633,0
Meteorological_Actuals_Data,2025-06-01T06:50:00,,,,,2070,16013,0
Meteorological_Actuals_Data,2025-06-01T07:00:00,,,,,2834,22928,0
Meteorological_Actuals_Data,2025-06-01T07:10:00,,,,,3393,26269,0
Meteorological_Actuals_Data,2025-06-01T07:20:00,,,,,2943,22245,0
Meteorological_Actuals_Data,2025-06-01T07:30:00,,,,,2582,20666,0
Meteorological_Actuals_Data,2025-06-01T07:40:00,,,,,2318,18499,0
Meteorological_Actuals_Data,2025-06-01T07:50:00,,,,,2391,19295,0
Meteorological_Actuals_Data,2025-06-01T08:00:00,,,,,3150,24843,0
Meteorological_Actuals_Data,2025-06-01T08:10:00,,,,,4743,30551,0
Meteorological_Actuals_Data,2025-06-01T08:20:00,,,,,7648,39323,0
Meteorological_Actuals_Data,2025-06-01T08:30:00,,,,,5257,34123,0
Meteorological_Actuals_Data,2025-06-01T08:40:00,,,,,7758,41575,0
Meteorological_Actuals_Data,2025-06-01T08:50:00,,,,,7175,38259,0
Meteorological_Actuals_Data,2025-06-01T09:00:00,,,,,4187,28328,0
Meteorological_Actuals_Data,2025-06-01T09:10:00,,,,,9019,44158,0
Meteorological_Actuals_Data,2025-06-01T09:20:00,,,,,9993,55084,0
Meteorological_Actuals_Data,2025-06-01T09:30:00,,,,,10056,49162,0
Meteorological_Actuals_Data,2025-06-01T09:40:00,,,,,8627,44208,0
Meteorological_Actuals_Data,2025-06-01T09:50:00,,,,,9759,50801,0
Meteorological_Actuals_Data,2025-06-01T10:00:00,,,,,11274,56697,0
Meteorological_Actuals_Data,2025-06-01T10:10:00,,,,,8747,45688,0
Meteorological_Actuals_Data,2025-06-01T10:20:00,,,,,12276,61471,0
Meteorological_Actuals_Data,2025-06-01T10:30:00,,,,,12098,59308,0
Meteorological_Actuals_Data,2025-06-01T10:40:00,,,,,15281,81319,0
Meteorological_Actuals_Data,2025-06-01T10:50:00,,,,,17158,89736,0
Meteorological_Actuals_Data,2025-06-01T11:00:00,,,,,9486,50038,0
Meteorological_Actuals_Data,2025-06-01T11:10:00,,,,,7511,45590,0
Meteorological_Actuals_Data,2025-06-01T11:20:00,,,,,5875,38790,0
Meteorological_Actuals_Data,2025-06-01T11:30:00,,,,,4758,29447,0
Meteorological_Actuals_Data,2025-06-01T11:40:00,,,,,3891,28676,0
Meteorological_Actuals_Data,2025-06-01T11:50:00,,,,,9730,57383,0
Meteorological_Actuals_Data,2025-06-01T12:00:00,,,,,16379,85150,0
Meteorological_Actuals_Data,2025-06-01T12:10:00,,,,,12655,69753,0
Meteorological_Actuals_Data,2025-06-01T12:20:00,,,,,14359,80655,0
Meteorological_Actuals_Data,2025-06-01T12:30:00,,,,,12043,68946,0
Meteorological_Actuals_Data,2025-06-01T12:40:00,,,,,13793,75914,0
Meteorological_Actuals_Data,2025-06-01T12:50:00,,,,,9782,54418,0
Meteorological_Actuals_Data,2025-06-01T13:00:00,,,,,9071,49191,0
Meteorological_Actuals_Data,2025-06-01T13:10:00,,,,,2810,20985,0
Meteorological_Actuals_Data,2025-06-01T13:20:00,,,,,4613,31664,0
Meteorological_Actuals_Data,2025-06-01T13:30:00,,,,,8879,49748,0
Meteorological_Actuals_Data,2025-06-01T13:40:00,,,,,10459,58125,0
Meteorological_Actuals_Data,2025-06-01T13:50:00,,,,,8752,48617,0
Meteorological_Actuals_Data,2025-06-01T14:00:00,,,,,9627,54310,0
Meteorological_Actuals_Data,2025-06-01T14:10:00,,,,,10055,56430,0
Meteorological_Actuals_Data,2025-06-01T14:20:00,,,,,9291,53699,0
Meteorological_Actuals_Data,2025-06-01T14:30:00,,,,,9433,53848,0
Meteorological_Actuals_Data,2025-06-01T14:40:00,,,,,9762,56714,0
Meteorological_Actuals_Data,2025-06-01T14:50:00,,,,,10156,59831,0
Meteorological_Actuals_Data,2025-06-01T15:00:00,,,,,10324,61790,0
Meteorological_Actuals_Data,2025-06-01T15:10:00,,,,,12620,73833,0
Meteorological_Actuals_Data,2025-06-01T15:20:00,,,,,13021,81367,0
Meteorological_Actuals_Data,2025-06-01T15:30:00,,,,,8328,51392,0
Meteorological_Actuals_Data,2025-06-01T15:40:00,,,,,7843,49763,0
Meteorological_Actuals_Data,2025-06-01T15:50:00,,,,,6315,43833,0
Meteorological_Actuals_Data,2025-06-01T16:00:00,,,,,8516,53019,0
Meteorological_Actuals_Data,2025-06-01T16:10:00,,,,,6254,41423,0
Meteorological_Actuals_Data,2025-06-01T16:20:00,,,,,5512,38294,0
Meteorological_Actuals_Data,2025-06-01T16:30:00,,,,,4225,31915,0
Meteorological_Actuals_Data,2025-06-01T16:40:00,,,,,2356,21262,0
Meteorological_Actuals_Data,2025-06-01T16:50:00,,,,,2081,19787,0
Meteorological_Actuals_Data,2025-06-01T17:00:00,,,,,2509,25042,0
Meteorological_Actuals_Data,2025-06-01T17:10:00,,,,,3285,33215,0
Meteorological_Actuals_Data,2025-06-01T17:20:00,,,,,2388,23359,0
Meteorological_Actuals_Data,2025-06-01T17:30:00,,,,,1482,14520,0
Meteorological_Actuals_Data,2025-06-01T17:40:00,,,,,1356,12623,0
Meteorological_Actuals_Data,2025-06-01T17:50:00,,,,,1283,11597,0
Meteorological_Actuals_Data,2025-06-01T18:00:00,,,,,1309,12929,0
Meteorological_Actuals_Data,2025-06-01T18:10:00,,,,,1133,10104,0
Meteorological_Actuals_Data,2025-06-01T18:20:00,,,,,1012,8828,0
Meteorological_Actuals_Data,2025-06-01T18:30:00,,,,,897,7760,0
Meteorological_Actuals_Data,2025-06-01T18:40:00,,,,,790,6415,0
Meteorological_Actuals_Data,2025-06-01T18:50:00,,,,,682,5360,0
Meteorological_Actuals_Data,2025-06-01T19:00:00,,,,,490,4835,0
Meteorological_Actuals_Data,2025-06-01T19:10:00,,,,,173,3261,0
Meteorological_Actuals_Data,2025-06-01T19:20:00,,,,,37,1187,0
Meteorological_Actuals_Data,2025-06-01T19:30:00,,,,,16,270,0
Meteorological_Actuals_Data,2025-06-01T19:40:00,,,,,16,53,0
Meteorological_Actuals_Data,2025-06-01T19:50:00,,,,,16,64,0
Meteorological_Actuals_Data,2025-06-01T20:00:00,,,,,16,63,0
Meteorological_Actuals_Data,2025-06-01T20:10:00,,,,,16,63,0
Meteorological_Actuals_Data,2025-06-01T20:20:00,,,,,16,64,0
Meteorological_Actuals_Data,2025-06-01T20:30:00,,,,,16,63,0
Meteorological_Actuals_Data,2025-06-01T20:40:00,,,,,16,62,0
Meteorological_Actuals_Data,2025-06-01T20:50:00,,,,,16,62,0
Meteorological_Actuals_Data,2025-06-01T21:00:00,,,,,5,15,0
Meteorological_Actuals_Data,2025-06-01T21:10:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-01T21:20:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-01T21:30:00,,,,,3,10,0
Meteorological_Actuals_Data,2025-06-01T21:40:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-01T21:50:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-01T22:00:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-01T22:10:00,,,,,1,12,0
Meteorological_Actuals_Data,2025-06-01T22:20:00,,,,,1,15,0
Meteorological_Actuals_Data,2025-06-01T22:30:00,,,,,1,12,0
Meteorological_Actuals_Data,2025-06-01T22:40:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-01T22:50:00,,,,,4,10,0
Meteorological_Actuals_Data,2025-06-01T23:00:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-01T23:10:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-01T23:20:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-01T23:30:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-01T23:40:00,,,,,1,16,0
Meteorological_Actuals_Data,2025-06-01T23:50:00,,,,,1,12,0
Meteorological_Actuals_Data,2025-06-02T00:00:00,,,,,1,12,0
Meteorological_Actuals_Data,2025-06-02T00:10:00,,,,,3,9,0
Meteorological_Actuals_Data,2025-06-02T00:20:00,,,,,1,9,0
Meteorological_Actuals_Data,2025-06-02T00:30:00,,,,,1,9,0
Meteorological_Actuals_Data,2025-06-02T00:40:00,,,,,1,9,0
Meteorological_Actuals_Data,2025-06-02T00:50:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-02T01:00:00,,,,,1,14,0
Meteorological_Actuals_Data,2025-06-02T01:10:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-02T01:20:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-02T01:30:00,,,,,2,11,0
Meteorological_Actuals_Data,2025-06-02T01:40:00,,,,,3,9,0
Meteorological_Actuals_Data,2025-06-02T01:50:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-02T02:00:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-02T02:10:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-02T02:20:00,,,,,1,13,0
Meteorological_Actuals_Data,2025-06-02T02:30:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-02T02:40:00,,,,,4,13,0
Meteorological_Actuals_Data,2025-06-02T02:50:00,,,,,16,24,0
Meteorological_Actuals_Data,2025-06-02T03:00:00,,,,,16,39,0
Meteorological_Actuals_Data,2025-06-02T03:10:00,,,,,16,55,0
Meteorological_Actuals_Data,2025-06-02T03:20:00,,,,,16,61,0
Meteorological_Actuals_Data,2025-06-02T03:30:00,,,,,16,63,0
Meteorological_Actuals_Data,2025-06-02T03:40:00,,,,,16,29,0
Meteorological_Actuals_Data,2025-06-02T03:50:00,,,,,16,320,0
Meteorological_Actuals_Data,2025-06-02T04:00:00,,,,,16,946,0
Meteorological_Actuals_Data,2025-06-02T04:10:00,,,,,73,1808,0
Meteorological_Actuals_Data,2025-06-02T04:20:00,,,,,149,2936,0
Meteorological_Actuals_Data,2025-06-02T04:30:00,,,,,245,4366,0
Meteorological_Actuals_Data,2025-06-02T04:40:00,,,,,374,5808,0
Meteorological_Actuals_Data,2025-06-02T04:50:00,,,,,535,6884,0
Meteorological_Actuals_Data,2025-06-02T05:00:00,,,,,775,8075,0
Meteorological_Actuals_Data,2025-06-02T05:10:00,,,,,1044,9732,0
Meteorological_Actuals_Data,2025-06-02T05:20:00,,,,,1192,10823,0
Meteorological_Actuals_Data,2025-06-02T05:30:00,,,,,1348,12005,0
Meteorological_Actuals_Data,2025-06-02T05:40:00,,,,,1519,13543,0
Meteorological_Actuals_Data,2025-06-02T05:50:00,,,,,1902,15326,0
Meteorological_Actuals_Data,2025-06-02T06:00:00,,,,,2317,17075,0
Meteorological_Actuals_Data,2025-06-02T06:10:00,,,,,2516,18349,0
Meteorological_Actuals_Data,2025-06-02T06:20:00,,,,,2642,20385,0
Meteorological_Actuals_Data,2025-06-02T06:30:00,,,,,2985,22384,0
Meteorological_Actuals_Data,2025-06-02T06:40:00,,,,,3374,24799,0
Meteorological_Actuals_Data,2025-06-02T06:50:00,,,,,3680,27155,0
Meteorological_Actuals_Data,2025-06-02T07:00:00,,,,,4306,30091,0
Meteorological_Actuals_Data,2025-06-02T07:10:00,,,,,5033,29631,0
Meteorological_Actuals_Data,2025-06-02T07:20:00,,,,,7513,36275,0
Meteorological_Actuals_Data,2025-06-02T07:30:00,,,,,5973,33945,0
Meteorological_Actuals_Data,2025-06-02T07:40:00,,,,,3397,26272,0
Meteorological_Actuals_Data,2025-06-02T07:50:00,,,,,9505,45081,0
Meteorological_Actuals_Data,2025-06-02T08:00:00,,,,,3957,18702,0
Meteorological_Actuals_Data,2025-06-02T08:10:00,,,,,10536,49600,0
Meteorological_Actuals_Data,2025-06-02T08:20:00,,,,,12911,56317,0
Meteorological_Actuals_Data,2025-06-02T08:30:00,,,,,2130,15528,0
Meteorological_Actuals_Data,2025-06-02T08:40:00,,,,,1363,13407,0
Meteorological_Actuals_Data,2025-06-02T08:50:00,,,,,7829,41812,0
Meteorological_Actuals_Data,2025-06-02T09:00:00,,,,,5206,31478,0
Meteorological_Actuals_Data,2025-06-02T09:10:00,,,,,6716,37778,0
Meteorological_Actuals_Data,2025-06-02T09:20:00,,,,,16107,71256,0
Meteorological_Actuals_Data,2025-06-02T09:30:00,,,,,13877,59583,0
Meteorological_Actuals_Data,2025-06-02T09:40:00,,,,,10484,55748,0
Meteorological_Actuals_Data,2025-06-02T09:50:00,,,,,14819,79893,0
Meteorological_Actuals_Data,2025-06-02T10:00:00,,,,,5470,33337,0
Meteorological_Actuals_Data,2025-06-02T10:10:00,,,,,2149,19867,0
Meteorological_Actuals_Data,2025-06-02T10:20:00,,,,,4069,32003,0
Meteorological_Actuals_Data,2025-06-02T10:30:00,,,,,5762,34997,0
Meteorological_Actuals_Data,2025-06-02T10:40:00,,,,,5951,33719,0
Meteorological_Actuals_Data,2025-06-02T10:50:00,,,,,2691,22252,0
Meteorological_Actuals_Data,2025-06-02T11:00:00,,,,,6452,35468,0
Meteorological_Actuals_Data,2025-06-02T11:10:00,,,,,16445,79714,0
Meteorological_Actuals_Data,2025-06-02T11:20:00,,,,,13826,70840,0
Meteorological_Actuals_Data,2025-06-02T11:30:00,,,,,18553,103755,0
Meteorological_Actuals_Data,2025-06-02T11:40:00,,,,,17195,90783,0
Meteorological_Actuals_Data,2025-06-02T11:50:00,,,,,18316,102534,0
Meteorological_Actuals_Data,2025-06-02T12:00:00,,,,,14335,89077,0
Meteorological_Actuals_Data,2025-06-02T12:10:00,,,,,15857,80793,0
Meteorological_Actuals_Data,2025-06-02T12:20:00,,,,,3391,19580,0
Meteorological_Actuals_Data,2025-06-02T12:30:00,,,,,3790,27591,0
Meteorological_Actuals_Data,2025-06-02T12:40:00,,,,,5058,32273,0
Meteorological_Actuals_Data,2025-06-02T12:50:00,,,,,3947,30850,0
Meteorological_Actuals_Data,2025-06-02T13:00:00,,,,,17367,92913,0
Meteorological_Actuals_Data,2025-06-02T13:10:00,,,,,13364,79845,0
Meteorological_Actuals_Data,2025-06-02T13:20:00,,,,,4909,36329,0
Meteorological_Actuals_Data,2025-06-02T13:30:00,,,,,6438,43757,0
Meteorological_Actuals_Data,2025-06-02T13:40:00,,,,,17232,96346,0
Meteorological_Actuals_Data,2025-06-02T13:50:00,,,,,5458,34587,0
Meteorological_Actuals_Data,2025-06-02T14:00:00,,,,,10828,72234,0
Meteorological_Actuals_Data,2025-06-02T14:10:00,,,,,15363,91688,0
Meteorological_Actuals_Data,2025-06-02T14:20:00,,,,,11302,73967,0
Meteorological_Actuals_Data,2025-06-02T14:30:00,,,,,16100,96436,0
Meteorological_Actuals_Data,2025-06-02T14:40:00,,,,,8832,56130,0
Meteorological_Actuals_Data,2025-06-02T14:50:00,,,,,13791,75597,0
Meteorological_Actuals_Data,2025-06-02T15:00:00,,,,,3408,22309,0
Meteorological_Actuals_Data,2025-06-02T15:10:00,,,,,13699,86318,0
Meteorological_Actuals_Data,2025-06-02T15:20:00,,,,,3957,30781,0
Meteorological_Actuals_Data,2025-06-02T15:30:00,,,,,2708,23376,0
Meteorological_Actuals_Data,2025-06-02T15:40:00,,,,,6192,41473,0
Meteorological_Actuals_Data,2025-06-02T15:50:00,,,,,14281,88272,0
Meteorological_Actuals_Data,2025-06-02T16:00:00,,,,,11634,72963,0
Meteorological_Actuals_Data,2025-06-02T16:10:00,,,,,6012,40876,0
Meteorological_Actuals_Data,2025-06-02T16:20:00,,,,,9419,59202,0
Meteorological_Actuals_Data,2025-06-02T16:30:00,,,,,10555,70968,0
Meteorological_Actuals_Data,2025-06-02T16:40:00,,,,,8715,58205,0
Meteorological_Actuals_Data,2025-06-02T16:50:00,,,,,8072,56667,0
Meteorological_Actuals_Data,2025-06-02T17:00:00,,,,,7424,53857,0
Meteorological_Actuals_Data,2025-06-02T17:10:00,,,,,6333,50579,0
Meteorological_Actuals_Data,2025-06-02T17:20:00,,,,,4640,45054,0
Meteorological_Actuals_Data,2025-06-02T17:30:00,,,,,3467,41784,0
Meteorological_Actuals_Data,2025-06-02T17:40:00,,,,,2785,38088,0
Meteorological_Actuals_Data,2025-06-02T17:50:00,,,,,2336,34515,0
Meteorological_Actuals_Data,2025-06-02T18:00:00,,,,,1944,30803,0
Meteorological_Actuals_Data,2025-06-02T18:10:00,,,,,1567,26891,0
Meteorological_Actuals_Data,2025-06-02T18:20:00,,,,,1328,22860,0
Meteorological_Actuals_Data,2025-06-02T18:30:00,,,,,1155,18115,0
Meteorological_Actuals_Data,2025-06-02T18:40:00,,,,,951,14229,0
Meteorological_Actuals_Data,2025-06-02T18:50:00,,,,,717,11296,0
Meteorological_Actuals_Data,2025-06-02T19:00:00,,,,,383,8701,0
Meteorological_Actuals_Data,2025-06-02T19:10:00,,,,,187,6590,0
Meteorological_Actuals_Data,2025-06-02T19:20:00,,,,,93,4489,0
Meteorological_Actuals_Data,2025-06-02T19:30:00,,,,,22,2074,0
Meteorological_Actuals_Data,2025-06-02T19:40:00,,,,,19,330,0
Meteorological_Actuals_Data,2025-06-02T19:50:00,,,,,16,60,0
Meteorological_Actuals_Data,2025-06-02T20:00:00,,,,,16,64,0
Meteorological_Actuals_Data,2025-06-02T20:10:00,,,,,16,63,0
Meteorological_Actuals_Data,2025-06-02T20:20:00,,,,,16,63,0
Meteorological_Actuals_Data,2025-06-02T20:30:00,,,,,16,63,0
Meteorological_Actuals_Data,2025-06-02T20:40:00,,,,,16,62,0
Meteorological_Actuals_Data,2025-06-02T20:50:00,,,,,15,56,0
Meteorological_Actuals_Data,2025-06-02T21:00:00,,,,,2,13,0
Meteorological_Actuals_Data,2025-06-02T21:10:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-02T21:20:00,,,,,1,12,0
Meteorological_Actuals_Data,2025-06-02T21:30:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-02T21:40:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-02T21:50:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-02T22:00:00,,,,,3,10,0
Meteorological_Actuals_Data,2025-06-02T22:10:00,,,,,3,12,0
Meteorological_Actuals_Data,2025-06-02T22:20:00,,,,,1,16,0
Meteorological_Actuals_Data,2025-06-02T22:30:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-02T22:40:00,,,,,1,9,0
Meteorological_Actuals_Data,2025-06-02T22:50:00,,,,,1,9,0
Meteorological_Actuals_Data,2025-06-02T23:00:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-02T23:10:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-02T23:20:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-02T23:30:00,,,,,4,11,0
Meteorological_Actuals_Data,2025-06-02T23:40:00,,,,,1,14,0
Meteorological_Actuals_Data,2025-06-02T23:50:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-03T00:00:00,,,,,1,12,0
Meteorological_Actuals_Data,2025-06-03T00:10:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-03T00:20:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-03T00:30:00,,,,,1,8,0
Meteorological_Actuals_Data,2025-06-03T00:40:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-03T00:50:00,,,,,5,10,0
Meteorological_Actuals_Data,2025-06-03T01:00:00,,,,,1,13,0
Meteorological_Actuals_Data,2025-06-03T01:10:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-03T01:20:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-03T01:30:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-03T01:40:00,,,,,1,8,0
Meteorological_Actuals_Data,2025-06-03T01:50:00,,,,,1,9,0
Meteorological_Actuals_Data,2025-06-03T02:00:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-03T02:10:00,,,,,5,9,0
Meteorological_Actuals_Data,2025-06-03T02:20:00,,,,,1,13,0
Meteorological_Actuals_Data,2025-06-03T02:30:00,,,,,1,9,0
Meteorological_Actuals_Data,2025-06-03T02:40:00,,,,,8,15,0
Meteorological_Actuals_Data,2025-06-03T02:50:00,,,,,16,27,0
Meteorological_Actuals_Data,2025-06-03T03:00:00,,,,,16,43,0
Meteorological_Actuals_Data,2025-06-03T03:10:00,,,,,16,57,0
Meteorological_Actuals_Data,2025-06-03T03:20:00,,,,,16,63,0
Meteorological_Actuals_Data,2025-06-03T03:30:00,,,,,16,63,0
Meteorological_Actuals_Data,2025-06-03T03:40:00,,,,,17,31,0
Meteorological_Actuals_Data,2025-06-03T03:50:00,,,,,16,178,0
Meteorological_Actuals_Data,2025-06-03T04:00:00,,,,,18,734,0
Meteorological_Actuals_Data,2025-06-03T04:10:00,,,,,126,1682,0
Meteorological_Actuals_Data,2025-06-03T04:20:00,,,,,278,2845,0
Meteorological_Actuals_Data,2025-06-03T04:30:00,,,,,385,3543,0
Meteorological_Actuals_Data,2025-06-03T04:40:00,,,,,504,4446,0
Meteorological_Actuals_Data,2025-06-03T04:50:00,,,,,833,5961,0
Meteorological_Actuals_Data,2025-06-03T05:00:00,,,,,1032,8375,0
Meteorological_Actuals_Data,2025-06-03T05:10:00,,,,,977,7309,0
Meteorological_Actuals_Data,2025-06-03T05:20:00,,,,,1168,8693,0
Meteorological_Actuals_Data,2025-06-03T05:30:00,,,,,1150,10052,0
Meteorological_Actuals_Data,2025-06-03T05:40:00,,,,,1145,10375,0
Meteorological_Actuals_Data,2025-06-03T05:50:00,,,,,1729,14164,0
Meteorological_Actuals_Data,2025-06-03T06:00:00,,,,,1964,16893,0
Meteorological_Actuals_Data,2025-06-03T06:10:00,,,,,1505,12888,0
Meteorological_Actuals_Data,2025-06-03T06:20:00,,,,,2484,19201,0
Meteorological_Actuals_Data,2025-06-03T06:30:00,,,,,3180,22176,0
Meteorological_Actuals_Data,2025-06-03T06:40:00,,,,,3254,24387,0
Meteorological_Actuals_Data,2025-06-03T06:50:00,,,,,4559,28550,0
Meteorological_Actuals_Data,2025-06-03T07:00:00,,,,,4776,31822,0
Meteorological_Actuals_Data,2025-06-03T07:10:00,,,,,3031,23138,0
Meteorological_Actuals_Data,2025-06-03T07:20:00,,,,,6140,32132,0
Meteorological_Actuals_Data,2025-06-03T07:30:00,,,,,6172,35571,0
Meteorological_Actuals_Data,2025-06-03T07:40:00,,,,,8419,41723,0
Meteorological_Actuals_Data,2025-06-03T07:50:00,,,,,9442,44385,0
Meteorological_Actuals_Data,2025-06-03T08:00:00,,,,,10093,48547,0
Meteorological_Actuals_Data,2025-06-03T08:10:00,,,,,8443,39320,0
Meteorological_Actuals_Data,2025-06-03T08:20:00,,,,,10300,49117,0
Meteorological_Actuals_Data,2025-06-03T08:30:00,,,,,12216,53302,0
Meteorological_Actuals_Data,2025-06-03T08:40:00,,,,,12361,53638,0
Meteorological_Actuals_Data,2025-06-03T08:50:00,,,,,13526,57903,0
Meteorological_Actuals_Data,2025-06-03T09:00:00,,,,,13431,58804,0
Meteorological_Actuals_Data,2025-06-03T09:10:00,,,,,14972,68236,0
Meteorological_Actuals_Data,2025-06-03T09:20:00,,,,,15676,62399,0
Meteorological_Actuals_Data,2025-06-03T09:30:00,,,,,11307,52140,0
Meteorological_Actuals_Data,2025-06-03T09:40:00,,,,,11114,60587,0
Meteorological_Actuals_Data,2025-06-03T09:50:00,,,,,12514,63483,0
Meteorological_Actuals_Data,2025-06-03T10:00:00,,,,,15141,76824,0
Meteorological_Actuals_Data,2025-06-03T10:10:00,,,,,12060,63698,0
Meteorological_Actuals_Data,2025-06-03T10:20:00,,,,,13781,74543,0
Meteorological_Actuals_Data,2025-06-03T10:30:00,,,,,13272,67643,0
Meteorological_Actuals_Data,2025-06-03T10:40:00,,,,,15358,80342,0
Meteorological_Actuals_Data,2025-06-03T10:50:00,,,,,15595,85367,0
Meteorological_Actuals_Data,2025-06-03T11:00:00,,,,,12334,62869,0
Meteorological_Actuals_Data,2025-06-03T11:10:00,,,,,15459,77989,0
Meteorological_Actuals_Data,2025-06-03T11:20:00,,,,,14828,85185,0
Meteorological_Actuals_Data,2025-06-03T11:30:00,,,,,15191,82185,0
Meteorological_Actuals_Data,2025-06-03T11:40:00,,,,,16605,89387,0
Meteorological_Actuals_Data,2025-06-03T11:50:00,,,,,14238,76694,0
Meteorological_Actuals_Data,2025-06-03T12:00:00,,,,,15747,86872,0
Meteorological_Actuals_Data,2025-06-03T12:10:00,,,,,15072,85008,0
Meteorological_Actuals_Data,2025-06-03T12:20:00,,,,,14743,81052,0
Meteorological_Actuals_Data,2025-06-03T12:30:00,,,,,13735,80101,0
Meteorological_Actuals_Data,2025-06-03T12:40:00,,,,,13266,70587,0
