name,Date,Ptot_HA,Ptot_HEI,Ptot_HEI_13RT,Ptot_HEI_5RNS,Ptot_RIZOMM,Quality
Conso_Data,2025-06-01T00:10:00,43802,72613,55138,17475,23446,0
Conso_Data,2025-06-01T00:20:00,42030,73039,55662,17377,23722,0
Conso_Data,2025-06-01T00:30:00,42659,71848,54456,17392,26996,0
Conso_Data,2025-06-01T00:40:00,43932,72591,54893,17697,23561,0
Conso_Data,2025-06-01T00:50:00,43515,73801,56029,17772,24118,0
Conso_Data,2025-06-01T01:00:00,43256,74897,56566,18331,24093,0
Conso_Data,2025-06-01T01:10:00,44606,73508,56291,17217,23641,0
Conso_Data,2025-06-01T01:20:00,43326,72565,55119,17445,26732,0
Conso_Data,2025-06-01T01:30:00,43407,71643,54476,17166,23688,0
Conso_Data,2025-06-01T01:40:00,43625,71350,53377,17972,23353,0
Conso_Data,2025-06-01T01:50:00,44611,74300,56292,18008,24097,0
Conso_Data,2025-06-01T02:00:00,42965,72400,55123,17277,23938,0
Conso_Data,2025-06-01T02:10:00,43255,74865,57620,17245,26395,0
Conso_Data,2025-06-01T02:20:00,44806,72570,55064,17505,23625,0
Conso_Data,2025-06-01T02:30:00,43008,72399,54007,18392,23283,0
Conso_Data,2025-06-01T02:40:00,45687,72078,54747,17330,23820,0
Conso_Data,2025-06-01T02:50:00,44174,73806,56199,17606,23297,0
Conso_Data,2025-06-01T03:00:00,45639,75590,57470,18119,24310,0
Conso_Data,2025-06-01T03:10:00,44411,74055,55881,18174,27772,0
Conso_Data,2025-06-01T03:20:00,44895,72785,55464,17321,24762,0
Conso_Data,2025-06-01T03:30:00,46461,74133,55757,18376,23855,0
Conso_Data,2025-06-01T03:40:00,43098,72273,54950,17322,24545,0
Conso_Data,2025-06-01T03:50:00,43568,74196,56758,17438,23721,0
Conso_Data,2025-06-01T04:00:00,44308,74189,56159,18030,26808,0
Conso_Data,2025-06-01T04:10:00,44157,74559,56770,17788,23643,0
Conso_Data,2025-06-01T04:20:00,44919,73181,55515,17665,24069,0
Conso_Data,2025-06-01T04:30:00,44313,73215,55119,18095,23150,0
Conso_Data,2025-06-01T04:40:00,44120,74650,56329,18320,24511,0
Conso_Data,2025-06-01T04:50:00,45407,75536,57599,17936,27544,0
Conso_Data,2025-06-01T05:00:00,44447,76388,59074,17314,24095,0
Conso_Data,2025-06-01T05:10:00,44182,74043,56906,17136,24011,0
Conso_Data,2025-06-01T05:20:00,44687,71625,53486,18139,23809,0
Conso_Data,2025-06-01T05:30:00,44159,72379,54081,18297,24054,0
Conso_Data,2025-06-01T05:40:00,42838,75265,56972,18292,23178,0
Conso_Data,2025-06-01T05:50:00,44904,74436,56520,17916,27331,0
Conso_Data,2025-06-01T06:00:00,43786,73999,55968,18031,24710,0
Conso_Data,2025-06-01T06:10:00,45535,72758,54038,18719,23104,0
Conso_Data,2025-06-01T06:20:00,44229,72558,54990,17568,23471,0
Conso_Data,2025-06-01T06:30:00,43612,73492,55227,18265,25290,0
Conso_Data,2025-06-01T06:40:00,43403,73820,56100,17719,26266,0
Conso_Data,2025-06-01T06:50:00,43229,76457,58217,18240,24492,0
Conso_Data,2025-06-01T07:00:00,41816,72580,54381,18199,25015,0
Conso_Data,2025-06-01T07:10:00,42206,72820,55162,17657,23195,0
Conso_Data,2025-06-01T07:20:00,42302,70903,53812,17091,26819,0
Conso_Data,2025-06-01T07:30:00,44223,74424,57431,16992,23378,0
Conso_Data,2025-06-01T07:40:00,42920,74344,56645,17699,24210,0
Conso_Data,2025-06-01T07:50:00,42287,72890,55700,17189,23754,0
Conso_Data,2025-06-01T08:00:00,41129,72015,54966,17049,24418,0
Conso_Data,2025-06-01T08:10:00,41331,72568,55009,17559,27673,0
Conso_Data,2025-06-01T08:20:00,40770,74456,57155,17301,23882,0
Conso_Data,2025-06-01T08:30:00,41429,76015,58638,17376,24612,0
Conso_Data,2025-06-01T08:40:00,41282,73923,56484,17439,23729,0
Conso_Data,2025-06-01T08:50:00,40763,72535,55506,17028,26826,0
Conso_Data,2025-06-01T09:00:00,41598,73583,55491,18092,24642,0
Conso_Data,2025-06-01T09:10:00,40472,84472,64774,19697,23331,0
Conso_Data,2025-06-01T09:20:00,40564,97496,75867,21628,23485,0
Conso_Data,2025-06-01T09:30:00,38909,96343,74872,21470,27262,0
Conso_Data,2025-06-01T09:40:00,41402,94887,72963,21923,23094,0
Conso_Data,2025-06-01T09:50:00,38912,93592,72436,21155,23304,0
Conso_Data,2025-06-01T10:00:00,39571,97229,74946,22282,24148,0
Conso_Data,2025-06-01T10:10:00,39456,97274,75173,22100,26361,0
Conso_Data,2025-06-01T10:20:00,38039,97067,75739,21328,23068,0
Conso_Data,2025-06-01T10:30:00,37755,96717,73834,22883,23376,0
Conso_Data,2025-06-01T10:40:00,35333,95536,73943,21592,23508,0
Conso_Data,2025-06-01T10:50:00,33883,97941,76278,21662,27306,0
Conso_Data,2025-06-01T11:00:00,38115,99289,77510,21778,23883,0
Conso_Data,2025-06-01T11:10:00,39969,96734,75267,21467,23147,0
Conso_Data,2025-06-01T11:20:00,42715,96818,74649,22168,23965,0
Conso_Data,2025-06-01T11:30:00,42648,98109,76406,21702,27474,0
Conso_Data,2025-06-01T11:40:00,40729,98694,76612,22082,23922,0
Conso_Data,2025-06-01T11:50:00,38726,97401,75194,22207,23180,0
Conso_Data,2025-06-01T12:00:00,34302,95462,73496,21966,23634,0
Conso_Data,2025-06-01T12:10:00,36320,95673,73707,21965,26267,0
Conso_Data,2025-06-01T12:20:00,34914,95357,73294,22062,24038,0
Conso_Data,2025-06-01T12:30:00,35984,97891,76403,21487,25765,0
Conso_Data,2025-06-01T12:40:00,34735,97547,75592,21955,23240,0
Conso_Data,2025-06-01T12:50:00,38534,96198,73159,23038,28582,0
Conso_Data,2025-06-01T13:00:00,39155,93569,72267,21302,24384,0
Conso_Data,2025-06-01T13:10:00,42129,96380,74566,21814,23116,0
Conso_Data,2025-06-01T13:20:00,39899,97391,76406,20984,23569,0
Conso_Data,2025-06-01T13:30:00,40137,96264,74267,21997,26008,0
Conso_Data,2025-06-01T13:40:00,37450,95496,73920,21576,22985,0
Conso_Data,2025-06-01T13:50:00,38517,94710,72872,21837,23641,0
Conso_Data,2025-06-01T14:00:00,37511,96247,74559,21688,23195,0
Conso_Data,2025-06-01T14:10:00,37928,100005,78984,21021,28641,0
Conso_Data,2025-06-01T14:20:00,38477,96003,74577,21426,23923,0
Conso_Data,2025-06-01T14:30:00,38958,95607,72794,22812,23332,0
Conso_Data,2025-06-01T14:40:00,37426,93219,71796,21423,24602,0
Conso_Data,2025-06-01T14:50:00,36864,98544,75968,22576,28032,0
Conso_Data,2025-06-01T15:00:00,39160,101128,79599,21529,23380,0
Conso_Data,2025-06-01T15:10:00,34214,96631,74538,22093,24267,0
Conso_Data,2025-06-01T15:20:00,33854,95734,74210,21523,23217,0
Conso_Data,2025-06-01T15:30:00,37653,95730,74369,21361,24282,0
Conso_Data,2025-06-01T15:40:00,38055,97389,75671,21718,28473,0
Conso_Data,2025-06-01T15:50:00,40634,98187,76272,21914,23403,0
Conso_Data,2025-06-01T16:00:00,37666,95628,74190,21438,24188,0
Conso_Data,2025-06-01T16:10:00,40665,96431,73903,22527,24351,0
Conso_Data,2025-06-01T16:20:00,40072,96121,74847,21273,28110,0
Conso_Data,2025-06-01T16:30:00,41419,97569,75758,21811,23376,0
Conso_Data,2025-06-01T16:40:00,41756,96555,74536,22018,23665,0
Conso_Data,2025-06-01T16:50:00,42964,95862,74065,21796,24237,0
Conso_Data,2025-06-01T17:00:00,42023,98405,75935,22470,28022,0
Conso_Data,2025-06-01T17:10:00,41281,96979,75247,21732,23865,0
Conso_Data,2025-06-01T17:20:00,41909,99553,77385,22168,24012,0
Conso_Data,2025-06-01T17:30:00,43976,95962,73953,22009,24306,0
Conso_Data,2025-06-01T17:40:00,43302,93881,72685,21196,25651,0
Conso_Data,2025-06-01T17:50:00,42827,95553,73658,21894,24569,0
Conso_Data,2025-06-01T18:00:00,41567,97413,75337,22075,23526,0
Conso_Data,2025-06-01T18:10:00,42001,97880,75533,22347,23596,0
Conso_Data,2025-06-01T18:20:00,42279,95870,73823,22047,25337,0
Conso_Data,2025-06-01T18:30:00,41693,94846,73396,21449,27031,0
Conso_Data,2025-06-01T18:40:00,43721,94706,72837,21868,23866,0
Conso_Data,2025-06-01T18:50:00,45374,94954,73075,21878,24032,0
Conso_Data,2025-06-01T19:00:00,41343,96091,74336,21754,23548,0
Conso_Data,2025-06-01T19:10:00,44292,96669,75032,21636,27181,0
Conso_Data,2025-06-01T19:20:00,42865,94377,72923,21454,23699,0
Conso_Data,2025-06-01T19:30:00,42979,81514,61724,19789,23990,0
Conso_Data,2025-06-01T19:40:00,42908,75720,57965,17754,23110,0
Conso_Data,2025-06-01T19:50:00,43544,77355,60321,17034,28033,0
Conso_Data,2025-06-01T20:00:00,42719,74480,56771,17709,23989,0
Conso_Data,2025-06-01T20:10:00,43351,74137,56226,17910,24051,0
Conso_Data,2025-06-01T20:20:00,43625,74028,56309,17719,23994,0
Conso_Data,2025-06-01T20:30:00,43238,74871,57123,17748,23119,0
Conso_Data,2025-06-01T20:40:00,43355,76528,58385,18142,27933,0
Conso_Data,2025-06-01T20:50:00,42629,75053,57454,17599,23752,0
Conso_Data,2025-06-01T21:00:00,43909,74795,56171,18624,23597,0
Conso_Data,2025-06-01T21:10:00,42937,74558,56252,18305,23744,0
Conso_Data,2025-06-01T21:20:00,42956,75353,57625,17728,23493,0
Conso_Data,2025-06-01T21:30:00,43493,75685,58053,17631,24431,0
Conso_Data,2025-06-01T21:40:00,43073,75901,58353,17548,27874,0
Conso_Data,2025-06-01T21:50:00,42333,73875,55930,17944,23664,0
Conso_Data,2025-06-01T22:00:00,42941,71877,54823,17054,24102,0
Conso_Data,2025-06-01T22:10:00,43240,73661,56024,17636,22768,0
Conso_Data,2025-06-01T22:20:00,43004,75642,58380,17262,24176,0
Conso_Data,2025-06-01T22:30:00,43086,75892,58002,17890,26934,0
Conso_Data,2025-06-01T22:40:00,44036,74300,56721,17579,24654,0
Conso_Data,2025-06-01T22:50:00,44494,73088,55890,17198,23846,0
Conso_Data,2025-06-01T23:00:00,40840,73512,56453,17058,23588,0
Conso_Data,2025-06-01T23:10:00,41958,74612,57042,17569,23782,0
Conso_Data,2025-06-01T23:20:00,41944,76131,57965,18166,27554,0
Conso_Data,2025-06-01T23:30:00,41697,74584,57359,17225,24067,0
Conso_Data,2025-06-01T23:40:00,42965,72615,55059,17556,23389,0
Conso_Data,2025-06-01T23:50:00,42790,73027,55336,17691,24015,0
Conso_Data,2025-06-02T00:00:00,44196,74307,56526,17780,24364,0
Conso_Data,2025-06-02T00:10:00,42216,75845,58790,17054,24751,0
Conso_Data,2025-06-02T00:20:00,42650,73410,56221,17189,24368,0
Conso_Data,2025-06-02T00:30:00,43032,73460,55240,18219,23706,0
Conso_Data,2025-06-02T00:40:00,42672,73332,55786,17546,24700,0
Conso_Data,2025-06-02T00:50:00,42193,74696,57009,17687,26073,0
Conso_Data,2025-06-02T01:00:00,42685,75247,57933,17313,24830,0
Conso_Data,2025-06-02T01:10:00,42393,74613,57490,17123,24514,0
Conso_Data,2025-06-02T01:20:00,42564,72690,55725,16965,23262,0
Conso_Data,2025-06-02T01:30:00,42521,74331,56279,18051,23605,0
Conso_Data,2025-06-02T01:40:00,41536,74277,56637,17639,26585,0
Conso_Data,2025-06-02T01:50:00,42950,73756,55996,17760,23921,0
Conso_Data,2025-06-02T02:00:00,41670,74876,57745,17131,23759,0
Conso_Data,2025-06-02T02:10:00,43067,73429,55804,17625,27056,0
Conso_Data,2025-06-02T02:20:00,43184,72435,55106,17328,45332,0
Conso_Data,2025-06-02T02:30:00,44384,79368,55200,24167,46724,0
Conso_Data,2025-06-02T02:40:00,58995,79066,56024,23042,46973,0
Conso_Data,2025-06-02T02:50:00,70020,81328,57616,23711,45559,0
Conso_Data,2025-06-02T03:00:00,73651,86985,62887,24097,47035,0
Conso_Data,2025-06-02T03:10:00,76855,90449,64594,25854,46135,0
Conso_Data,2025-06-02T03:20:00,82437,90484,65578,24905,48352,0
Conso_Data,2025-06-02T03:30:00,81876,90753,65966,24787,46128,0
Conso_Data,2025-06-02T03:40:00,82190,93723,67640,26083,45801,0
Conso_Data,2025-06-02T03:50:00,87402,93741,68938,24803,46266,0
Conso_Data,2025-06-02T04:00:00,86971,92237,66362,25875,48470,0
Conso_Data,2025-06-02T04:10:00,86812,91628,65768,25860,49724,0
Conso_Data,2025-06-02T04:20:00,78490,93819,67434,26384,50213,0
Conso_Data,2025-06-02T04:30:00,75009,94639,69271,25367,48976,0
Conso_Data,2025-06-02T04:40:00,70440,92979,67132,25846,46953,0
Conso_Data,2025-06-02T04:50:00,66791,96647,67108,29538,48839,0
Conso_Data,2025-06-02T05:00:00,67593,109997,82032,27965,49135,0
Conso_Data,2025-06-02T05:10:00,73180,112105,85515,26589,47205,0
Conso_Data,2025-06-02T05:20:00,73993,117404,88993,28411,52595,0
Conso_Data,2025-06-02T05:30:00,73374,115528,88506,27022,54867,0
Conso_Data,2025-06-02T05:40:00,78858,118282,92019,26262,52737,0
Conso_Data,2025-06-02T05:50:00,78993,119129,92017,27112,50836,0
Conso_Data,2025-06-02T06:00:00,81120,121323,94186,27136,52915,0
Conso_Data,2025-06-02T06:10:00,97003,121337,92456,28881,51123,0
Conso_Data,2025-06-02T06:20:00,108349,124632,96682,27950,54516,0
Conso_Data,2025-06-02T06:30:00,108858,128715,100227,28488,56105,0
Conso_Data,2025-06-02T06:40:00,110234,125481,97346,28135,57287,0
Conso_Data,2025-06-02T06:50:00,114915,130128,100490,29638,56396,0
Conso_Data,2025-06-02T07:00:00,111627,136914,105497,31416,56026,0
Conso_Data,2025-06-02T07:10:00,112084,140308,106502,33805,54785,0
Conso_Data,2025-06-02T07:20:00,118256,143595,108744,34850,55509,0
Conso_Data,2025-06-02T07:30:00,112069,147618,110911,36707,55698,0
Conso_Data,2025-06-02T07:40:00,114566,152835,117765,35069,60266,0
Conso_Data,2025-06-02T07:50:00,113200,152747,118347,34400,59334,0
Conso_Data,2025-06-02T08:00:00,113677,151340,116084,35256,62566,0
Conso_Data,2025-06-02T08:10:00,106125,147982,112959,35023,60069,0
Conso_Data,2025-06-02T08:20:00,93734,144206,109619,34587,59628,0
Conso_Data,2025-06-02T08:30:00,96552,151572,115462,36110,61864,0
Conso_Data,2025-06-02T08:40:00,94846,156108,120879,35229,59040,0
Conso_Data,2025-06-02T08:50:00,96634,154775,119334,35441,57181,0
Conso_Data,2025-06-02T09:00:00,100070,145319,114735,30583,60262,0
Conso_Data,2025-06-02T09:10:00,101009,149303,119334,29969,57454,0
Conso_Data,2025-06-02T09:20:00,95374,146782,116252,30530,57939,0
Conso_Data,2025-06-02T09:30:00,101549,144165,114288,29876,56620,0
Conso_Data,2025-06-02T09:40:00,97903,142152,111809,30343,57153,0
Conso_Data,2025-06-02T09:50:00,92078,143588,112352,31236,57962,0
Conso_Data,2025-06-02T10:00:00,100406,139753,113264,26489,61569,0
Conso_Data,2025-06-02T10:10:00,97149,133048,107573,25475,60847,0
Conso_Data,2025-06-02T10:20:00,95209,133331,107955,25376,59569,0
Conso_Data,2025-06-02T10:30:00,94775,130936,103280,27655,58760,0
Conso_Data,2025-06-02T10:40:00,94561,134876,105814,29061,58791,0
Conso_Data,2025-06-02T10:50:00,94534,136809,106160,30648,58021,0
Conso_Data,2025-06-02T11:00:00,90434,141901,107896,34005,57428,0
Conso_Data,2025-06-02T11:10:00,87877,145491,108822,36669,56899,0
Conso_Data,2025-06-02T11:20:00,88968,143424,106616,36807,60743,0
Conso_Data,2025-06-02T11:30:00,80442,147958,110384,37574,60724,0
Conso_Data,2025-06-02T11:40:00,84623,154054,114196,39858,59840,0
Conso_Data,2025-06-02T11:50:00,84995,157171,114204,42966,59754,0
Conso_Data,2025-06-02T12:00:00,86621,153686,115101,38585,59660,0
Conso_Data,2025-06-02T12:10:00,87464,150191,111165,39026,59659,0
Conso_Data,2025-06-02T12:20:00,98654,150298,108854,41444,58871,0
Conso_Data,2025-06-02T12:30:00,97697,155393,112984,42408,59431,0
Conso_Data,2025-06-02T12:40:00,98845,149655,109767,39887,56997,0
Conso_Data,2025-06-02T12:50:00,117573,147211,108209,39002,55888,0
Conso_Data,2025-06-02T13:00:00,113694,148072,107695,40376,58287,0
Conso_Data,2025-06-02T13:10:00,116822,148788,110613,38175,56594,0
Conso_Data,2025-06-02T13:20:00,119192,148314,111609,36704,56937,0
Conso_Data,2025-06-02T13:30:00,110691,147212,108827,38384,58493,0
Conso_Data,2025-06-02T13:40:00,102200,147600,110276,37323,60688,0
Conso_Data,2025-06-02T13:50:00,100203,147434,110796,36638,57241,0
Conso_Data,2025-06-02T14:00:00,87410,148366,111481,36885,56319,0
Conso_Data,2025-06-02T14:10:00,81545,142067,106930,35137,57298,0
Conso_Data,2025-06-02T14:20:00,81272,139529,105006,34522,58376,0
Conso_Data,2025-06-02T14:30:00,74458,139878,104805,35073,56232,0
Conso_Data,2025-06-02T14:40:00,77257,143263,108205,35057,54166,0
Conso_Data,2025-06-02T14:50:00,75865,141266,105548,35718,55278,0
Conso_Data,2025-06-02T15:00:00,85398,136562,102113,34449,53767,0
Conso_Data,2025-06-02T15:10:00,71916,135042,99962,35080,53991,0
Conso_Data,2025-06-02T15:20:00,76173,132843,99246,33597,55099,0
Conso_Data,2025-06-02T15:30:00,76602,140224,101392,38832,54513,0
Conso_Data,2025-06-02T15:40:00,74008,128607,98017,30589,52408,0
Conso_Data,2025-06-02T15:50:00,68513,119302,94721,24581,51361,0
Conso_Data,2025-06-02T16:00:00,68150,118664,93570,25093,51066,0
Conso_Data,2025-06-02T16:10:00,72265,121093,95535,25558,52083,0
Conso_Data,2025-06-02T16:20:00,67789,117525,92258,25266,53250,0
Conso_Data,2025-06-02T16:30:00,67853,111908,87212,24696,53029,0
Conso_Data,2025-06-02T16:40:00,69286,112075,87085,24989,50173,0
Conso_Data,2025-06-02T16:50:00,66556,112080,87395,24685,50943,0
Conso_Data,2025-06-02T17:00:00,65417,111604,87750,23853,48725,0
Conso_Data,2025-06-02T17:10:00,66048,107196,84052,23143,49904,0
Conso_Data,2025-06-02T17:20:00,68818,106848,83441,23407,50365,0
Conso_Data,2025-06-02T17:30:00,71265,107306,84145,23161,48554,0
Conso_Data,2025-06-02T17:40:00,72353,108183,85941,22241,49985,0
Conso_Data,2025-06-02T17:50:00,69714,107149,84890,22259,49967,0
Conso_Data,2025-06-02T18:00:00,68028,104137,81521,22615,50566,0
Conso_Data,2025-06-02T18:10:00,62814,105575,82850,22724,47808,0
Conso_Data,2025-06-02T18:20:00,63549,104722,82105,22616,48205,0
Conso_Data,2025-06-02T18:30:00,62998,106947,84812,22134,47929,0
Conso_Data,2025-06-02T18:40:00,64105,105277,83116,22161,47810,0
Conso_Data,2025-06-02T18:50:00,60875,105502,83348,22154,48223,0
Conso_Data,2025-06-02T19:00:00,60419,99203,76570,22632,47522,0
Conso_Data,2025-06-02T19:10:00,61731,97976,75783,22192,47245,0
Conso_Data,2025-06-02T19:20:00,58295,98633,76502,22130,47673,0
Conso_Data,2025-06-02T19:30:00,57234,95640,74343,21297,49446,0
Conso_Data,2025-06-02T19:40:00,59633,94587,73664,20923,48568,0
Conso_Data,2025-06-02T19:50:00,61212,96531,74682,21849,48046,0
Conso_Data,2025-06-02T20:00:00,60023,99772,77834,21937,46146,0
Conso_Data,2025-06-02T20:10:00,57310,100354,79055,21298,45964,0
Conso_Data,2025-06-02T20:20:00,56004,97110,75816,21294,46896,0
Conso_Data,2025-06-02T20:30:00,52337,83652,65078,18573,46881,0
Conso_Data,2025-06-02T20:40:00,54013,72267,55298,16968,42231,0
Conso_Data,2025-06-02T20:50:00,47234,73372,56720,16652,24600,0
Conso_Data,2025-06-02T21:00:00,45906,75238,58769,16468,25136,0
Conso_Data,2025-06-02T21:10:00,44629,73441,56167,17273,23496,0
Conso_Data,2025-06-02T21:20:00,43896,71819,55167,16652,26898,0
Conso_Data,2025-06-02T21:30:00,43834,72104,55356,16748,24008,0
Conso_Data,2025-06-02T21:40:00,44547,72226,55640,16586,23681,0
Conso_Data,2025-06-02T21:50:00,44093,73025,57090,15934,23420,0
Conso_Data,2025-06-02T22:00:00,44599,74312,57228,17083,26843,0
Conso_Data,2025-06-02T22:10:00,44418,71552,54806,16745,24158,0
Conso_Data,2025-06-02T22:20:00,44512,71583,55463,16120,23881,0
Conso_Data,2025-06-02T22:30:00,45943,73198,56722,16475,23892,0
Conso_Data,2025-06-02T22:40:00,42763,73123,56842,16281,23642,0
Conso_Data,2025-06-02T22:50:00,47233,73782,57167,16615,27448,0
Conso_Data,2025-06-02T23:00:00,44302,72544,55570,16974,24343,0
Conso_Data,2025-06-02T23:10:00,45523,70573,53657,16915,24003,0
Conso_Data,2025-06-02T23:20:00,43784,70640,54701,15939,24270,0
Conso_Data,2025-06-02T23:30:00,44314,74044,56920,17124,23793,0
Conso_Data,2025-06-02T23:40:00,43879,73890,57297,16593,26876,0
Conso_Data,2025-06-02T23:50:00,44427,71702,55258,16444,24022,0
Conso_Data,2025-06-03T00:00:00,43348,71984,54838,17146,23616,0
Conso_Data,2025-06-03T00:10:00,44181,73010,56684,16326,24383,0
Conso_Data,2025-06-03T00:20:00,43449,73201,56501,16700,27141,0
Conso_Data,2025-06-03T00:30:00,44233,74254,57502,16752,24095,0
Conso_Data,2025-06-03T00:40:00,44015,73013,56321,16691,23391,0
Conso_Data,2025-06-03T00:50:00,43981,72517,55639,16878,24620,0
Conso_Data,2025-06-03T01:00:00,45119,71506,55205,16300,23149,0
Conso_Data,2025-06-03T01:10:00,43064,72185,55908,16277,28141,0
Conso_Data,2025-06-03T01:20:00,45896,73836,56801,17034,24477,0
Conso_Data,2025-06-03T01:30:00,44173,74326,57043,17283,23571,0
Conso_Data,2025-06-03T01:40:00,44139,71490,54809,16681,23760,0
Conso_Data,2025-06-03T01:50:00,43374,71190,54511,16679,24229,0
Conso_Data,2025-06-03T02:00:00,44089,70683,54706,15977,27312,0
Conso_Data,2025-06-03T02:10:00,45203,74717,57493,17224,27555,0
Conso_Data,2025-06-03T02:20:00,45212,73699,57147,16552,42524,0
Conso_Data,2025-06-03T02:30:00,46427,78148,55989,22158,48443,0
Conso_Data,2025-06-03T02:40:00,49926,77347,54880,22466,46523,0
Conso_Data,2025-06-03T02:50:00,50244,78066,54936,23129,44616,0
Conso_Data,2025-06-03T03:00:00,52643,87708,63090,24617,46226,0
Conso_Data,2025-06-03T03:10:00,53814,89304,64518,24786,43512,0
Conso_Data,2025-06-03T03:20:00,63380,91161,67240,23920,48645,0
Conso_Data,2025-06-03T03:30:00,66806,92237,68002,24235,46522,0
Conso_Data,2025-06-03T03:40:00,66219,90634,64503,26130,44919,0
Conso_Data,2025-06-03T03:50:00,68421,88334,63992,24342,48162,0
Conso_Data,2025-06-03T04:00:00,68181,92821,67799,25021,45742,0
Conso_Data,2025-06-03T04:10:00,68123,91365,66163,25201,50351,0
Conso_Data,2025-06-03T04:20:00,69208,91104,64973,26130,50007,0
Conso_Data,2025-06-03T04:30:00,66366,91151,63958,27192,44862,0
Conso_Data,2025-06-03T04:40:00,65458,91008,63055,27953,49849,0
Conso_Data,2025-06-03T04:50:00,70238,95831,66606,29225,51341,0
Conso_Data,2025-06-03T05:00:00,70217,111971,82663,29308,46947,0
Conso_Data,2025-06-03T05:10:00,74043,117024,87351,29672,52247,0
Conso_Data,2025-06-03T05:20:00,73342,116824,88061,28763,51412,0
Conso_Data,2025-06-03T05:30:00,77894,116605,87446,29159,54438,0
Conso_Data,2025-06-03T05:40:00,79483,123679,93912,29767,53425,0
Conso_Data,2025-06-03T05:50:00,82346,129595,96518,33077,53242,0
Conso_Data,2025-06-03T06:00:00,86237,132594,98700,33894,54672,0
Conso_Data,2025-06-03T06:10:00,89245,124903,94664,30238,57899,0
Conso_Data,2025-06-03T06:20:00,82522,121541,93817,27724,55124,0
Conso_Data,2025-06-03T06:30:00,86093,125118,95803,29314,54247,0
Conso_Data,2025-06-03T06:40:00,87777,126343,98042,28300,58274,0
Conso_Data,2025-06-03T06:50:00,87036,133739,102348,31390,60391,0
Conso_Data,2025-06-03T07:00:00,89993,140865,108900,31965,62404,0
Conso_Data,2025-06-03T07:10:00,89562,139569,110261,29307,62374,0
Conso_Data,2025-06-03T07:20:00,89249,144081,112131,31949,65632,0
Conso_Data,2025-06-03T07:30:00,88535,142043,111907,30135,61391,0
Conso_Data,2025-06-03T07:40:00,86105,145376,114378,30997,60778,0
Conso_Data,2025-06-03T07:50:00,86295,141981,111276,30704,60353,0
Conso_Data,2025-06-03T08:00:00,86218,139205,108945,30259,60838,0
Conso_Data,2025-06-03T08:10:00,85225,144199,111512,32686,60208,0
Conso_Data,2025-06-03T08:20:00,86562,152014,114260,37753,59219,0
Conso_Data,2025-06-03T08:30:00,86352,145579,112677,32901,58217,0
Conso_Data,2025-06-03T08:40:00,88830,141211,113488,27722,59972,0
Conso_Data,2025-06-03T08:50:00,80186,141096,111364,29732,58993,0
Conso_Data,2025-06-03T09:00:00,85617,150376,115287,35088,60476,0
Conso_Data,2025-06-03T09:10:00,83411,146629,114472,32157,61267,0
Conso_Data,2025-06-03T09:20:00,85498,145831,111446,34385,61112,0
Conso_Data,2025-06-03T09:30:00,84562,145689,108250,37438,61165,0
Conso_Data,2025-06-03T09:40:00,81827,148514,113276,35237,62185,0
Conso_Data,2025-06-03T09:50:00,80335,145700,112431,33269,59066,0
Conso_Data,2025-06-03T10:00:00,81670,140639,109007,31631,63288,0
Conso_Data,2025-06-03T10:10:00,81883,135855,106007,29848,61270,0
Conso_Data,2025-06-03T10:20:00,78791,132341,103484,28856,57707,0
Conso_Data,2025-06-03T10:30:00,72682,134329,108137,26191,56874,0
Conso_Data,2025-06-03T10:40:00,71905,131822,105194,26627,58984,0
Conso_Data,2025-06-03T10:50:00,78743,132358,105846,26512,60324,0
Conso_Data,2025-06-03T11:00:00,90191,135663,109187,26476,58007,0
Conso_Data,2025-06-03T11:10:00,88933,144925,114397,30528,55452,0
Conso_Data,2025-06-03T11:20:00,87451,143679,113915,29764,55752,0
Conso_Data,2025-06-03T11:30:00,88051,145793,113486,32306,59211,0
Conso_Data,2025-06-03T11:40:00,86866,149460,116984,32476,58773,0
Conso_Data,2025-06-03T11:50:00,113124,154439,120812,33627,58954,0
Conso_Data,2025-06-03T12:00:00,118953,154517,120525,33992,56788,0
Conso_Data,2025-06-03T12:10:00,116871,150902,116992,33909,56645,0
Conso_Data,2025-06-03T12:20:00,113601,146305,111321,34983,57669,0
Conso_Data,2025-06-03T12:30:00,106216,147372,112264,35108,60748,0
Conso_Data,2025-06-03T12:40:00,96908,146000,114072,31928,56962,0
Conso_Data,2025-06-03T12:50:00,88411,143127,113263,29864,58790,0
Conso_Data,2025-06-03T13:00:00,89317,143146,111704,31442,59894,0
Conso_Data,2025-06-03T13:10:00,89833,142125,110865,31260,59171,0
Conso_Data,2025-06-03T13:20:00,95396,144896,113740,31156,56778,0
Conso_Data,2025-06-03T13:30:00,96464,142919,112293,30625,56355,0
Conso_Data,2025-06-03T13:40:00,87507,139920,109750,30169,60810,0
Conso_Data,2025-06-03T13:50:00,83237,144972,111101,33871,59041,0
Conso_Data,2025-06-03T14:00:00,77780,143647,109735,33912,57096,0
Conso_Data,2025-06-03T14:10:00,77177,139813,108939,30874,55249,0
Conso_Data,2025-06-03T14:20:00,82233,139711,110144,29566,61090,0
Conso_Data,2025-06-03T14:30:00,80926,136686,107513,29172,57436,0
Conso_Data,2025-06-03T14:40:00,78415,135293,105765,29528,55853,0
